"Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","AOE Name","Bracket","Registered For"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-higher-bracket-1250-1475-ranked-elo/entrant/13824417"">ThatBoyNathaN7</a>",,,"1320","","113","<a href=""https://aoe4world.com/players/7043450"">ThatBoyNathaN7</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-higher-bracket-1250-1475-ranked-elo"">Low Elo Legends - Higher Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-lower-bracket-1250-ranked-elo/entrant/13823114"">Castrum</a>","There was 2 matches for the string Castrum","There was 2 matches","System.Object[]","1","System.Object[]","Castrum","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-lower-bracket-1250-ranked-elo"">Low Elo Legends - Lower Bracket (<1250 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-higher-bracket-1250-1475-ranked-elo/entrant/13822071"">mSj[Dreamer]</a>","There was 0 matches for the string mSj[Dreamer]","There was 0 matches","System.Object[]","1","System.Object[]","mSj[Dreamer]","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-higher-bracket-1250-1475-ranked-elo"">Low Elo Legends - Higher Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-higher-bracket-1250-1475-ranked-elo/entrant/13816696"">Eric</a>",,,"1713","132","48","<a href=""https://aoe4world.com/players/9320377"">Eric</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-higher-bracket-1250-1475-ranked-elo"">Low Elo Legends - Higher Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-higher-bracket-1250-1475-ranked-elo/entrant/13816912"">Itarossa</a>","1446","443","1572","399","244","<a href=""https://aoe4world.com/players/5190920"">Itarossa</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-higher-bracket-1250-1475-ranked-elo"">Low Elo Legends - Higher Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-higher-bracket-1250-1475-ranked-elo/entrant/13785153"">Bouh'roh</a>","1434","469","1487","702","611","<a href=""https://aoe4world.com/players/4711473"">Bouh'roh</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-higher-bracket-1250-1475-ranked-elo"">Low Elo Legends - Higher Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-higher-bracket-1250-1475-ranked-elo/entrant/13812112"">StompingHoof</a>","1409","672","1479","747","1034","<a href=""https://aoe4world.com/players/8827384"">StompingHoof</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-higher-bracket-1250-1475-ranked-elo"">Low Elo Legends - Higher Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-lower-bracket-1250-ranked-elo/entrant/13812111"">StompingHoof</a>","1409","672","1479","747","1034","<a href=""https://aoe4world.com/players/8827384"">StompingHoof</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-lower-bracket-1250-ranked-elo"">Low Elo Legends - Lower Bracket (<1250 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-higher-bracket-1250-1475-ranked-elo/entrant/13824957"">hosein81</a>","1395","848","1458","874","286","<a href=""https://aoe4world.com/players/11927895"">hosein81</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-higher-bracket-1250-1475-ranked-elo"">Low Elo Legends - Higher Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-higher-bracket-1250-1475-ranked-elo/entrant/13783612"">LM | Dicynator (Tarlanors)</a>","1451","431","1426","1017","880","<a href=""https://aoe4world.com/players/6377753"">(Tarlanors)</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-44/event/low-elo-legends-higher-bracket-1250-1475-ranked-elo"">Low Elo Legends - Higher Bracket (1250-1475 Ranked Elo)</a>"
