"AOE Name","Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","Bracket","Registered For"
"_ChIvO__","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/16588878"">ILT | _ChIvO__</a>","There was 2 matches for the string _ChIvO__","There was 2 matches","System.Object[]","1","System.Object[]","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"Sorrowangel","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16589474"">Sorrowangel</a>","There was 2 matches for the string Sorrowangel","There was 2 matches","System.Object[]","1","System.Object[]","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"wilkinsondarolt","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/16588813"">wilkinsondarolt</a>","There was 0 matches for the string wilkinsondarolt","There was 0 matches","System.Object[]","1","System.Object[]","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/813039"">Chigurh</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/16585654"">Anton | Anton Chigurh</a>","There was 0 matches for the string Chigurh","There was 0 matches","System.Object[]","1","System.Object[]","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"Dr_Barv","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/16568601"">Dr_Barv</a>","There was 0 matches for the string Dr_Barv","There was 0 matches","System.Object[]","1","System.Object[]","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7120167"">GRiM</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/16587797"">GRiM</a>",,,"1541","1389","56","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/9569223"">Werbix</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/16588144"">Werbix</a>","1407","896","1497","2240","1045","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2236507"">Hannodins</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/16587729"">[ODM] | Hannodins</a>","1399","1368","1481","2506","609","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/12359841"">Caiofora</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/16584058"">Caiofora</a>","1309","1879","1420","3607","212","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8827384"">StompingHoof</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-top-bracket-1250-1550-ranked-elo/entrant/16582958"">StompingHoof</a>","1301","1965","1390","4213","1900","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-77/event/low-elo-legends-top-bracket-1250-1550-ranked-elo"">Low Elo Legends - Top Bracket (1250-1550 Ranked Elo)</a>"
