"AOE Name","Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","Bracket","Registered For"
"21Capable","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/12294300"">NoCap | 21Capable</a>","There was 0 matches for the string 21Capable","There was 0 matches","System.Object[]","1","System.Object[]","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"HappyAxie","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/12321086"">The Honorable | HappyAxie</a>","There was 0 matches for the string HappyAxie","There was 0 matches","System.Object[]","1","System.Object[]","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8889417"">Camiknoedel</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12326686"">Camiknoedel</a>","1418","564","1469","632","395","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7046302"">SymbioseLegend</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12323997"">Holy | SymbioseLegend</a>","1410","785","1463","662","786","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/9599078"">Everlast007</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12326202"">Everlast007</a>","1414","657","1446 (from 01/02/2023 09:54:15)","704","300","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8442364"">DeftJackal</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12323294"">DeftJackal</a>","1409","811","1447","746","272","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7596200"">Matahari</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12284010"">Matahari</a>","1413","706","1444","763","585","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8269666"">TIGER</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12323557"">[E-gear]Arabskiy_TIGER</a>","1416","610","1441","778","344","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11033101"">Arknoah</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12325138"">Arknoah</a>","1425","444","1409","928","36","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8827384"">StompingHoof</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12326535"">StompingHoof</a>","1304","1741","1361","1216","858","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8945737"">Gullyd3ck3l</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12285755"">Gullyd3ck3l</a>","1256","2181","1345","1325","486","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6528759"">Theino</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12325734"">Theino</a>","1210","3341","1311","1625","298","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8063447"">Moketronics7740</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12277741"">Moketronics</a>","1205","3652","1298","1777","132","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/5598156"">Cow</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12314362"">Sci | Cow</a>","1220","2829","1289","1892","81","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/3283060"">[WoP]barun511</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12326451"">barun511</a>","1219","2860","1277","2056","120","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11006346"">The Assassin</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12275306"">The Assassin</a>","1279","1954","1281 (from 01/02/2023 09:54:15)","2066","240","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6958030"">Sigitang</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12324680"">Sigitang</a>","1231","2538","1261","2299","216","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/3696245"">Free</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12325582"">Free</a>","1171","4412","1251","2488","685","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/217612"">Eradicus</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12314566"">Eradicus</a>","1211","3301","1247","2566","61","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/705877"">BigTimeStud</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12296167"">BigTimeStud</a>","1212","3241","1241","2671","177","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7064972"">PatDelmuerte</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12326016"">PatDelmuerte</a>","1161","4635","1240","2686","100","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8010816"">[R.E.] KingSmurf</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/12311028"">KingSmurf</a>","1208","3481","1220 (from 01/02/2023 09:54:15)","3102","150","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7065268"">Gonchar</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/12324555"">Gonchar</a>","1148","4909","1209","3229","239","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-20/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
