"AOE Name","Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","Bracket","Registered For"
"Francis Bean","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15028911"">Francis Bean</a>","There was 0 matches for the string Francis Bean","There was 0 matches","System.Object[]","1","System.Object[]","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"_ChIvO__","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15019751"">ILT | _ChIvO__</a>","There was 2 matches for the string _ChIvO__","There was 2 matches","System.Object[]","1","System.Object[]","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/76561198813581206"">Hunter</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/15010468"">Hunter</a>",,,"System.Object[]","1","System.Object[]","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11542811"">Bagsy</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/15029951"">Bagsy</a>","1370","848","1454","2351","1761","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7051766"">wrekcz</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14987116"">wrekcz</a>","1361","877","1446","2497","281","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/15377567"">butter</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14993482"">butter</a>","1198","2249","1419","2994","255","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2930552"">Draxos</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/15033061"">Draxos</a>","1387","811","1418","3021","976","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2930552"">Draxos</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/15030614"">Draxos</a>","1387","811","1418","3021","976","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11636485"">Vegeta</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14998553"">Vegeta</a>","1250","1567","1417","3033","423","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7788946"">Tayfan</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/15030413"">Tayfan</a>","1126","3162","1384","3650","507","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2236507"">Hannodins</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/15018382"">[ODM] | Hannodins</a>","1277","1360","1365","4068","330","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8048397"">Charles VIII le Brenne</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/15028651"">Charles VIII le Brenne</a>","1121","3243","1319","5440","110","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/3258233"">HeliosEdiy</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/15024602"">HeliosEdiy</a>","1272","1400","1305","5934","1159","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6687875"">RaE</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15029229"">RaE</a>","1203","2167","1296","6285","569","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7064972"">PatDelmuerte</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15029491"">PatDelmuerte</a>",,,"1295","6318","365","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2418927"">Royalwinner</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15017991"">HOMS | Royalwinner</a>",,,"1281","6885","58","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2118113"">Mikadoman</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15018398"">Mikadoman</a>","1192","2313","1275","7134","1071","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7095689"">t1m</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15002828"">t1m</a>","1213","1969","1257","7989","135","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11220266"">Akumu</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15029984"">Akumu</a>","1212","1984","1237","9012","188","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/1155996"">Draldrin</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15017938"">Draldrin</a>","1031","5091","1189","11760","276","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/10320420"">GandelfWarrior</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/14983191"">GandelfWarrior</a>","1030","5120","1150","14764","907","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8108484"">JrPetty97</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15027985"">JrPetty97</a>","1006","6007","1129","16782","339","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7466091"">Wusanator</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15029220"">Wusanator</a>","972","6929","1069","23679","1238","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/5817456"">barybadpak</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15027745"">barybadpak</a>","908","9104","1061","24814","141","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
