"AOE Name","Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","Bracket","Registered For"
"Francis Bean","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15028911"">Francis Bean</a>","There was 0 matches for the string Francis Bean","There was 0 matches","System.Object[]","1","System.Object[]","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"_ChIvO__","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15019751"">ILT | _ChIvO__</a>","There was 2 matches for the string _ChIvO__","There was 2 matches","System.Object[]","1","System.Object[]","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/76561198813581206"">Hunter</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/15010468"">Hunter</a>",,,"System.Object[]","1","System.Object[]","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7051766"">wrekcz</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14987116"">wrekcz</a>","1361","890","1446","2506","281","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/15377567"">butter</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14993482"">butter</a>","1198","2295","1419","2998","255","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11636485"">Vegeta</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14998553"">Vegeta</a>","1250","1585","1417","3037","423","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2930552"">Draxos</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/15033061"">Draxos</a>","1354","924","1414","3109","981","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2930552"">Draxos</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/15030614"">Draxos</a>","1354","924","1414","3109","981","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11542811"">Bagsy</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/15029951"">Bagsy</a>","1289","1300","1396","3423","1768","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7788946"">Tayfan</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/15030413"">Tayfan</a>","1112","3454","1367","4044","508","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2236507"">Hannodins</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/15018382"">[ODM] | Hannodins</a>","1255","1540","1365","4081","330","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8048397"">Charles VIII le Brenne</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/15028651"">Charles VIII le Brenne</a>","1121","3298","1319","5455","110","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/3258233"">HeliosEdiy</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/15024602"">HeliosEdiy</a>","1272","1416","1305","5947","1159","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6687875"">RaE</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15029229"">RaE</a>","1203","2207","1296","6295","569","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7064972"">PatDelmuerte</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15029491"">PatDelmuerte</a>",,,"1295","6326","365","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2418927"">Royalwinner</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15017991"">HOMS | Royalwinner</a>",,,"1281","6888","58","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2118113"">Mikadoman</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15018398"">Mikadoman</a>","1196","2309","1279","6969","1073","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7095689"">t1m</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15002828"">t1m</a>","1213","2008","1257","8023","135","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11220266"">Akumu</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15029984"">Akumu</a>","1162","2666","1204","10822","190","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/1155996"">Draldrin</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/15017938"">Draldrin</a>","1031","5182","1189","11776","276","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/10320420"">GandelfWarrior</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/14983191"">GandelfWarrior</a>","1030","5212","1150","14814","907","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8108484"">JrPetty97</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15027985"">JrPetty97</a>","1036","5065","1129","16826","339","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7466091"">Wusanator</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15029220"">Wusanator</a>","972","7047","1069","23738","1238","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/5817456"">barybadpak</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/15027745"">barybadpak</a>","908","9270","1061","24860","141","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-59/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
