"Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","AOE Name","Bracket","Registered For"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/13569538"">Maneas</a>","There was 0 matches for the string Maneas","There was 0 matches","1044","","15","<a href=""https://aoe4world.com/players/5683626"">Maneas</a>","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/13530398"">HasanIchess</a>","There was 0 matches for the string HasanIchess","There was 0 matches","System.Object[]","1","System.Object[]","HasanIchess","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/13519883"">realhat!</a>","There was 0 matches for the string realhat!","There was 0 matches","System.Object[]","1","System.Object[]","realhat!","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13568448"">Aixx</a>","1435","307","1466","827","64","<a href=""https://aoe4world.com/players/2646918"">Aixx</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13570073"">ThatBoyNathaN7</a>","There was 1 matches for the string ThatBoyNathaN7","There was 1 matches","1400","1228","318","<a href=""https://aoe4world.com/players/7043450"">ThatBoyNathaN7</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13541604"">695 | Liquid</a>","1174","1576","1344","1688","177","<a href=""https://aoe4world.com/players/2227817"">Liquid</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13555452"">N/A | Fury Road</a>","1220","1150","1297","2234","304","<a href=""https://aoe4world.com/players/10724618"">FuryRoad</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13538773"">Bouh'roh</a>","There was 0 matches for the string Bouh'roh","There was 0 matches","1335","1768","525","<a href=""https://aoe4world.com/players/4711473"">Bouh'roh</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13569809"">Jst Matteo | Matteo</a>","1309","716","1431","1038","742","<a href=""https://aoe4world.com/players/9765272"">Matteo</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13539968"">hoseinm81</a>","1257","937","1360","1532","263","<a href=""https://aoe4world.com/players/11927895"">hoseinm81</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13529685"">A UK Stoner</a>","1252","957","1336","1756","180","<a href=""https://aoe4world.com/players/6956236"">A UK Stoner</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13566169"">PCS | Ety</a>","1330","643","1449","878","200","<a href=""https://aoe4world.com/players/7896747"">Ety</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13568414"">Moketronics</a>","There was 0 matches for the string Moketronics7740","There was 0 matches","1298","2259","129","<a href=""https://aoe4world.com/players/8063447"">Moketronics7740</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13565160"">Shavsheti</a>","1197","1416","1294","2278","273","<a href=""https://aoe4world.com/players/3616481"">Shavsheti</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/13537651"">Vegeta</a>","1193","1436","1283","2480","54","<a href=""https://aoe4world.com/players/11636485"">Vegeta</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13557941"">[ODM] | Hannodins</a>","1175","1561","1220","2968","21","<a href=""https://aoe4world.com/players/2236507"">Hannodins</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13568805"">Mikadoman</a>","1109","2160","1233","3289","822","<a href=""https://aoe4world.com/players/2118113"">Mikadoman</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13568420"">SamyarS80</a>","1038","3023","1211","3687","214","<a href=""https://aoe4world.com/players/11648581"">SamyarS80</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13568442"">WhateverTuba329</a>","1132","1916","1198","3942","648","<a href=""https://aoe4world.com/players/8266441"">WhateverTuba329</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13515977"">AntiRaider</a>","1027","3230","1157","4885","129","<a href=""https://aoe4world.com/players/11989139"">AntiRaider</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/13569975"">DrunkenSmuggler</a>","1052","2820","1132","5579","1503","<a href=""https://aoe4world.com/players/11226133"">DrunkenSmuggler</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-40/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
