"Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","AOE Name","Bracket","Registered For"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/14495340"">Finn</a>",,,"1287","","18","<a href=""https://aoe4world.com/players/6827944"">Finn</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/14496107"">ILT | _ChIvO__</a>","There was 2 matches for the string _ChIvO__","There was 2 matches","System.Object[]","1","System.Object[]","_ChIvO__","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/14505804"">(platon) | teankum</a>","There was 0 matches for the string teankum","There was 0 matches","System.Object[]","1","System.Object[]","teankum","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/14507675"">HappyAxie</a>","There was 0 matches for the string HappyAxie","There was 0 matches","System.Object[]","1","System.Object[]","HappyAxie","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14506602"">Aixx</a>","1435","670","1466","1623","64","<a href=""https://aoe4world.com/players/2646918"">Aixx</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14505919"">miked</a>","1015","10227","1517","508","296","<a href=""https://aoe4world.com/players/1531382"">miked</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14506184"">LM_Titanium</a>","1400","1455","1459","1719","140","<a href=""https://aoe4world.com/players/9110884"">LM_Titanium</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14496927"">Kaker</a>","905","16662","1382","2751","48","<a href=""https://aoe4world.com/players/10418600"">Kaker</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14507514"">Askallad</a>","1312","2115","1371","2951","266","<a href=""https://aoe4world.com/players/8410286"">Askallad</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14504172"">Draxos</a>","1265","2564","1352","3282","863","<a href=""https://aoe4world.com/players/2930552"">Draxos</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14479956"">KingSmurf</a>","1275","2476","1316","4045","356","<a href=""https://aoe4world.com/players/8010816"">[R.E.] KingSmurf</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/14454527"">KTFear</a>","1261","2628","1296","4581","295","<a href=""https://aoe4world.com/players/10441915"">KTFear</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14507122"">AntiRaider</a>","1227","3151","1284","4944","185","<a href=""https://aoe4world.com/players/11989139"">AntiRaider</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14506029"">PW | Podpiwarrior</a>","1253","2727","1284","4952","32","<a href=""https://aoe4world.com/players/1607766"">Podpiwarrior</a>","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14506048"">SamyarS80</a>","1205","3973","1277","5182","245","<a href=""https://aoe4world.com/players/11648581"">SamyarS80</a>","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/14491215"">Griff</a>","1165","4813","1248","6173","183","<a href=""https://aoe4world.com/players/205465"">Griff</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/14507199"">EsotericCloudSurfer</a>","1158","4978","1227","7072","2190","<a href=""https://aoe4world.com/players/8841790"">EsotericCloudSurfer</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/14478960"">TryHard_Dad</a>","1140","5392","1209","7809","462","<a href=""https://aoe4world.com/players/1476211"">TryHard_Dad</a>","Middle Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/14507985"">Howard Beale</a>","1121","5913","1190","8672","626","<a href=""https://aoe4world.com/players/1261258"">Howard Beale</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
"<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo/entrant/14506855"">Tmog85</a>","1082","7147","1147","11046","606","<a href=""https://aoe4world.com/players/8376851"">Tmog85</a>","Middle Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-52/event/low-elo-legends-middle-bracket-1050-1350-ranked-elo"">Low Elo Legends - Middle Bracket (1050-1350 Ranked Elo)</a>"
