"AOE Name","Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","Bracket","Registered For"
"HappyAxie","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/12127360"">HappyAxie</a>","There was 0 matches for the string HappyAxie","There was 0 matches","System.Object[]","1","System.Object[]","Bottom Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"Cavalierr","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-top-bracket-1300-1475-ranked-elo/entrant/12125109"">Cavalierr</a>","There was 2 matches for the string Cavalierr","There was 2 matches","System.Object[]","1","System.Object[]","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-top-bracket-1300-1475-ranked-elo"">Low Elo Legends - Top Bracket (1300-1475 Ranked Elo)</a>"
"Ety","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-top-bracket-1300-1475-ranked-elo/entrant/12101044"">Holy | Ety</a>","There was 50 matches for the string Ety","There was 50 matches","System.Object[]","1","System.Object[]","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-top-bracket-1300-1475-ranked-elo"">Low Elo Legends - Top Bracket (1300-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/9569223"">Werbix</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-top-bracket-1300-1475-ranked-elo/entrant/12125281"">Werbix</a>","1425","441","1475","583","421","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-top-bracket-1300-1475-ranked-elo"">Low Elo Legends - Top Bracket (1300-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8116890"">Stylefile</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-top-bracket-1300-1475-ranked-elo/entrant/12126703"">Stylefile</a>","1412","633","1463","634","244","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-top-bracket-1300-1475-ranked-elo"">Low Elo Legends - Top Bracket (1300-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/9599078"">Everlast007</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-top-bracket-1300-1475-ranked-elo/entrant/12125536"">Everlast007</a>","1414","582","1446 (from )","704","300","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-top-bracket-1300-1475-ranked-elo"">Low Elo Legends - Top Bracket (1300-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8376753"">TheButcher</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-top-bracket-1300-1475-ranked-elo/entrant/12127220"">The Butcher</a>","1395","980","1415 (from )","889","139","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-top-bracket-1300-1475-ranked-elo"">Low Elo Legends - Top Bracket (1300-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7046302"">SymbioseLegend</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-top-bracket-1300-1475-ranked-elo/entrant/12100537"">Holy | SymbioseLegend</a>","1308","1471","1405","941","751","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-top-bracket-1300-1475-ranked-elo"">Low Elo Legends - Top Bracket (1300-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11638143"">Trufflez</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-top-bracket-1300-1475-ranked-elo/entrant/12095162"">Trufflez</a>","1411","644","1404","947","106","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-top-bracket-1300-1475-ranked-elo"">Low Elo Legends - Top Bracket (1300-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8885686"">OrLuc72</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-top-bracket-1300-1475-ranked-elo/entrant/12127252"">Holy | OrLuc72</a>","1293","1612","1400","970","753","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-17/event/low-elo-legends-top-bracket-1300-1475-ranked-elo"">Low Elo Legends - Top Bracket (1300-1475 Ranked Elo)</a>"
