"AOE Name","Start GG Name","Ladder Elo","Ladder Rank","Hidden Elo","Hidden Rank","Games Played","Bracket","Registered For"
"18thCowboyAtRamRanch","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/14649864"">COW | 18thCowboyAtRamRanch</a>","There was 0 matches for the string 18thCowboyAtRamRanch","There was 0 matches","System.Object[]","1","System.Object[]","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"_ChIvO__","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/14647203"">ILT | _ChIvO__</a>","There was 2 matches for the string _ChIvO__","There was 2 matches","System.Object[]","1","System.Object[]","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"The10.5thCowboyRamRanch","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-bottom-bracket-1100-ranked-elo/entrant/14649698"">The10.5thCowboyRamRanch</a>","There was 0 matches for the string The10.5thCowboyRamRanch","There was 0 matches","System.Object[]","1","System.Object[]","Bottom Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-bottom-bracket-1100-ranked-elo"">Low Elo Legends - Bottom Bracket (<1100 Ranked Elo)</a>"
"Oji Khan [d.20]","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14649851"">Oji Khan [d.20]</a>","There was 0 matches for the string Oji Khan [d.20]","There was 0 matches","System.Object[]","1","System.Object[]","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/2118113"">Mikadoman</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14649500"">Mikadoman</a>","1400","1459","1442","2072","938","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/9060318"">Anubis4M</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14649540"">Anubis4M</a>","1331","2117","1428","2273","264","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/6914972"">Rob_The_Viking_TV</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14650419"">Rob_The_Viking_TV</a>","1305","2366","1398","2713","3813","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/8827384"">StompingHoof</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14641650"">StompingHoof</a>","1278","2642","1383","2960","1277","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/7437888"">TypeError</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14649771"">TypeError</a>","1315","2245","1370","3196","633","Top Bracket Finals","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
"<a href=""https://aoe4world.com/players/11648581"">SamyarS80</a>","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-top-bracket-1250-1475-ranked-elo/entrant/14649909"">SamyarS80</a>","1259","2885","1319","4290","263","Top Bracket Swiss","<a href=""https://www.start.gg/tournament/rising-empires-weeklies-54/event/low-elo-legends-top-bracket-1250-1475-ranked-elo"">Low Elo Legends - Top Bracket (1250-1475 Ranked Elo)</a>"
